CustomerID,TotalSpend,InvoiceCount,FirstPurchase,LastPurchase,TotalQuantity,Recency,Frequency,AvgOrderValue,Recency_norm,Frequency_norm,TotalSpend_norm,RFM_Score,CLV,Anomaly,Cluster
13781.0,127.84,1,2011-04-03 12:08:00,2011-04-03 12:08:00,30,5273,1,127.84,0.6702412868632717,0.0,0.0004428586535005587,0.1320363428507415,38.352,Normal,1
13782.0,912.0,6,2011-01-16 11:08:00,2011-11-27 11:54:00,371,5035,6,152.0,0.03217158176943791,0.02403846153846154,0.0032414084297032993,0.3953153282826743,273.59999999999997,Normal,0
13784.0,2462.79,11,2011-01-11 14:38:00,2011-11-30 09:33:00,2493,5032,11,223.89,0.024128686327077986,0.04807692307692309,0.008775946033556402,0.4074043862023127,738.837,Normal,0
13786.0,230.39999999999998,1,2010-12-07 13:53:00,2010-12-07 13:53:00,136,5390,1,230.39999999999998,0.9839142091152819,0.0,0.0008088799566113435,0.006676980340870629,69.11999999999999,Normal,3
13787.0,309.04,2,2010-12-10 14:45:00,2011-09-25 12:06:00,337,5098,2,154.52,0.20107238605898203,0.004807692307692308,0.0010895343567345118,0.3213402135757352,92.712,Normal,2
13790.0,348.8,1,2011-12-05 15:48:00,2011-12-05 15:48:00,748,5027,1,348.8,0.010723860589813228,0.0,0.0012314318509982092,0.39607988531937416,104.64,Normal,0
13791.0,1516.0,2,2011-06-24 16:38:00,2011-08-04 11:44:00,1200,5150,2,758.0,0.34048257372654156,0.004807692307692308,0.0053969941071498094,0.26686837643383604,454.8,Normal,2
13792.0,195.55,2,2011-02-25 14:03:00,2011-10-04 14:31:00,92,5089,2,97.775,0.17694369973190405,0.004807692307692308,0.0006845055181030475,0.330870179454977,58.665,Normal,2
13798.0,37153.85,57,2010-12-02 17:24:00,2011-12-08 15:51:00,23948,5024,57,651.8219298245614,0.002680965147453307,0.2692307692307693,0.1325831514498437,0.5194717901452026,11146.154999999999,Anomaly,0
13799.0,688.86,2,2011-02-18 14:18:00,2011-08-15 12:07:00,402,5139,2,344.43,0.31099195710455874,0.004807692307692308,0.0024450551382042694,0.2777790413919455,206.658,Normal,2
13800.0,558.32,1,2011-02-03 12:27:00,2011-02-03 12:27:00,331,5332,1,558.32,0.8284182305630026,0.0,0.001979177399240913,0.06922646099457125,167.496,Normal,3
13801.0,324.8,1,2011-10-04 10:15:00,2011-10-04 10:15:00,168,5089,1,324.8,0.17694369973190405,0.0,0.0011457794399738447,0.32956625393923056,97.44,Normal,2
13802.0,4599.42,3,2011-02-01 12:03:00,2011-07-24 10:54:00,2572,5161,3,1533.14,0.36997319034852616,0.009615384615384616,0.016401258990514245,0.25981571694235917,1379.826,Normal,2
13803.0,277.07,1,2011-03-29 12:57:00,2011-03-29 12:57:00,121,5278,1,277.07,0.6836461126005364,0.0,0.0009754382075491392,0.1268341864220502,83.121,Normal,3
13804.0,2635.79,7,2011-02-23 09:09:00,2011-11-09 12:32:00,1498,5053,7,376.5414285714286,0.0804289544235921,0.02884615384615385,0.009393357163023697,0.37930027153331647,790.737,Normal,0
13805.0,924.6,2,2011-08-02 15:29:00,2011-10-18 14:50:00,1900,5075,2,462.3,0.1394101876675613,0.004807692307692308,0.003286375945491091,0.34666414540893054,277.38,Normal,2
13806.0,256.38,1,2011-10-07 11:43:00,2011-10-07 11:43:00,56,5086,1,256.38,0.16890080428954413,0.0,0.0009015986915452183,0.33271015789164593,76.914,Normal,2
13807.0,112.6,1,2010-12-07 15:48:00,2010-12-07 15:48:00,36,5390,1,112.6,0.9839142091152819,0.0,0.00038846937250008716,0.006550857165637252,33.779999999999994,Normal,3
13808.0,1747.66,5,2011-09-04 12:07:00,2011-12-04 12:18:00,782,5028,5,349.53200000000004,0.013404825737266535,0.019230769230769232,0.006223754004562489,0.4022744266756929,524.298,Normal,0
13809.0,155.05,1,2011-02-07 13:15:00,2011-02-07 13:15:00,29,5328,1,155.05,0.8176943699731911,0.0,0.0005399670744994322,0.07308424213307338,46.515,Normal,3
13810.0,1499.01,3,2011-10-14 12:57:00,2011-11-11 08:33:00,312,5051,3,499.67,0.07506702412868727,0.009615384615384616,0.005336359337845478,0.3744587135344941,449.703,Normal,0
13811.0,814.5,3,2011-04-14 18:40:00,2011-06-09 09:54:00,68,5206,3,271.5,0.4906166219839143,0.009615384615384616,0.002893445509916818,0.2075060002440247,244.35,Normal,1
13812.0,539.0,3,2011-08-26 12:54:00,2011-10-28 14:27:00,333,5065,3,179.66666666666666,0.11260053619303001,0.009615384615384616,0.001910227208366299,0.3584174690699133,161.7,Normal,0
13813.0,1366.8600000000001,4,2011-07-28 10:33:00,2011-10-31 10:38:00,552,5062,4,341.71500000000003,0.10455764075067009,0.014423076923076924,0.0048647357496425705,0.36396328750154777,410.05800000000005,Normal,0
13814.0,1579.12,2,2011-07-25 13:54:00,2011-09-08 13:48:00,864,5115,2,789.56,0.2466487935656847,0.004807692307692308,0.005622259948143888,0.304469468250477,473.73599999999993,Normal,2
13815.0,4027.36,4,2011-01-25 12:16:00,2011-11-17 14:19:00,2560,5045,4,1006.84,0.058981233243967424,0.014423076923076924,0.014359662396739326,0.38504232849835796,1208.208,Normal,0
13816.0,571.6700000000001,2,2011-10-06 14:37:00,2011-11-16 08:38:00,269,5046,2,285.83500000000004,0.06166219839142073,0.004807692307692308,0.002026821552873216,0.3773854748016014,171.501,Normal,0
13817.0,382.98,2,2010-12-23 11:46:00,2011-11-10 17:49:00,211,5052,2,191.49,0.07774798927614057,0.004807692307692308,0.0013534151596987418,0.3707491365297611,114.894,Normal,0
13819.0,1140.35,3,2011-01-24 10:38:00,2011-02-11 10:38:00,1109,5324,3,380.1166666666666,0.8069705093833779,0.009615384615384616,0.004056355432095535,0.0813133182608929,342.10499999999996,Normal,3
13821.0,385.64,2,2011-03-23 11:30:00,2011-07-18 09:49:00,153,5167,2,192.82,0.3860589812332442,0.004807692307692308,0.0013629083019206089,0.2474275876895862,115.692,Normal,1
13822.0,632.0,2,2011-10-30 15:55:00,2011-12-04 12:13:00,611,5028,2,316.0,0.013404825737266535,0.004807692307692308,0.002242130301085712,0.3967530164877268,189.6,Normal,0
13823.0,957.66,2,2011-09-09 10:42:00,2011-11-21 10:22:00,439,5041,2,478.83,0.04825737265415597,0.004807692307692308,0.0034043621416771533,0.38316066727314846,287.298,Normal,0
13824.0,1698.94,5,2011-02-02 13:07:00,2011-11-07 12:41:00,768,5055,5,339.788,0.08579088471849872,0.019230769230769232,0.006049879610183028,0.37326784076488617,509.68199999999996,Normal,0
13826.0,189.5,1,2011-06-16 13:48:00,2011-06-16 13:48:00,82,5199,1,189.5,0.47184986595174294,0.0,0.0006629139728239889,0.21145892781115003,56.85,Normal,1
13827.0,412.05,3,2011-07-19 15:38:00,2011-10-13 12:38:00,141,5080,3,137.35,0.15281501340482606,0.009615384615384616,0.0014571616425520036,0.3421957585154506,123.615,Normal,2
13828.0,209.49,1,2011-11-17 16:02:00,2011-11-17 16:02:00,311,5045,1,209.49,0.058981233243967424,0.0,0.000734255293506366,0.376627783290465,62.847,Normal,0
13831.0,2202.99,6,2010-12-05 12:13:00,2011-11-23 15:41:00,745,5039,6,367.16499999999996,0.04289544235924936,0.02403846153846154,0.007848758684217654,0.392407989123104,660.8969999999999,Normal,0
13832.0,52.199999999999996,1,2011-11-20 15:36:00,2011-11-20 15:36:00,28,5042,1,52.199999999999996,0.05093833780160928,0.0,0.00017291080475543611,0.37967653812078295,15.659999999999998,Normal,0
13833.0,384.8,1,2011-07-03 13:27:00,2011-07-03 13:27:00,118,5182,1,384.8,0.4262734584450403,0.0,0.0013599104675347561,0.2298985897622443,115.44,Normal,1
13835.0,834.57,4,2011-05-08 15:22:00,2011-11-14 15:37:00,442,5048,4,208.6425,0.06702412868632734,0.014423076923076924,0.002965072338635943,0.3784067933039829,250.371,Normal,0
13837.0,271.24,2,2011-01-26 12:15:00,2011-05-12 12:10:00,183,5234,2,135.62,0.5656836461126016,0.004807692307692308,0.0009546318093711374,0.1754552387900784,81.372,Normal,1
13838.0,691.73,4,2010-12-05 10:45:00,2011-12-04 11:00:00,263,5028,4,172.9325,0.013404825737266535,0.014423076923076924,0.0024552977390225996,0.39970158210372325,207.519,Normal,0
13841.0,85.0,1,2011-04-01 12:10:00,2011-04-01 12:10:00,100,5275,1,85.0,0.6756032171581765,0.0,0.0002899690998220678,0.12984570386667602,25.5,Normal,3
13842.0,3385.62,9,2010-12-08 10:39:00,2011-10-12 10:51:00,1768,5081,9,376.18,0.15549597855227937,0.038461538461538464,0.012069388302957002,0.3529608866084369,1015.6859999999999,Normal,2
13844.0,361.62,1,2011-11-28 13:21:00,2011-11-28 13:21:00,196,5034,1,361.62,0.0294906166219846,0.0,0.0012771845138870573,0.38858690870537227,108.486,Normal,0
13845.0,312.98,1,2011-10-06 08:25:00,2011-10-06 08:25:00,182,5087,1,312.98,0.17158176943699743,0.0,0.001103595627544345,0.3316983709134644,93.894,Normal,2
13846.0,865.0600000000001,3,2010-12-14 16:07:00,2011-11-15 12:07:00,388,5047,3,288.35333333333335,0.06434316353887404,0.009615384615384616,0.00307388658914148,0.37806951594580823,259.51800000000003,Normal,0
13848.0,1255.0,3,2010-12-08 15:10:00,2011-09-08 12:58:00,3700,5115,3,418.3333333333333,0.2466487935656847,0.009615384615384616,0.0044655241372598435,0.3055647551995195,376.5,Normal,2
13849.0,1537.95,2,2011-06-22 10:11:00,2011-10-19 10:59:00,1016,5074,2,768.975,0.136729222520108,0.004807692307692308,0.005475330374732509,0.34839321779668425,461.385,Normal,0
13850.0,1595.48,1,2011-08-02 14:04:00,2011-08-02 14:04:00,944,5152,1,1595.48,0.3458445040214482,0.0,0.00568064634165883,0.2633663922939184,478.644,Normal,2
13851.0,2651.46,3,2011-02-24 17:18:00,2011-09-05 12:36:00,1705,5118,3,883.82,0.25469168900804284,0.009615384615384616,0.009449281049721689,0.30384272409631474,795.438,Normal,2
13853.0,1090.14,1,2011-10-13 14:18:00,2011-10-13 14:18:00,312,5080,1,1090.14,0.15281501340482606,0.0,0.003877163450531646,0.3400371436732291,327.04200000000003,Normal,2
13854.0,8109.5199999999995,25,2010-12-09 10:48:00,2011-12-01 09:06:00,2296,5031,25,324.38079999999997,0.02144772117962468,0.11538461538461539,0.028928280987873506,0.4347147804398968,2432.8559999999998,Anomaly,0
13856.0,388.5,3,2011-05-20 13:13:00,2011-06-24 10:03:00,494,5191,3,129.5,0.45040214477211826,0.009615384615384616,0.0013731152142343456,0.22313569204003839,116.55,Normal,1
13858.0,216.17,1,2011-10-13 16:17:00,2011-10-13 16:17:00,75,5080,1,216.17,0.15281501340482606,0.0,0.000758095214574814,0.3391014232024421,64.851,Normal,2
13859.0,201.16,1,2011-01-17 16:14:00,2011-01-17 16:14:00,129,5349,1,201.16,0.8739946380697052,0.0,0.0007045267691799927,0.050613502802871906,60.348,Normal,3
13860.0,1245.9,5,2011-09-14 09:27:00,2011-12-08 12:57:00,591,5024,5,249.18,0.002680965147453307,0.019230769230769232,0.004433047598079772,0.4060267589896734,373.77000000000004,Normal,0
13862.0,2209.36,8,2011-01-11 15:13:00,2011-11-21 16:24:00,1688,5041,8,276.17,0.04825737265415597,0.03365384615384616,0.007871492261643706,0.3931546524629846,662.808,Normal,0
13863.0,305.78,1,2011-04-06 10:20:00,2011-04-06 10:20:00,224,5270,1,305.78,0.6621983914209117,0.0,0.0010778999042370355,0.1354440134029064,91.734,Normal,1
13865.0,501.56,4,2011-02-23 12:04:00,2011-10-12 13:31:00,204,5081,4,125.39,0.15549597855227937,0.014423076923076924,0.0017766094471682902,0.3426615144901618,150.468,Normal,2
13866.0,145.67000000000002,1,2011-09-26 14:54:00,2011-09-26 14:54:00,57,5097,1,145.67000000000002,0.19839142091152873,0.0,0.000506491257190743,0.3207953790125458,43.701,Normal,2
13867.0,1015.29,3,2011-05-05 17:28:00,2011-11-08 15:48:00,513,5054,3,338.43,0.08310991957104541,0.009615384615384616,0.0036100349936494087,0.3707236580542921,304.587,Normal,0
13868.0,3192.54,2,2011-11-01 12:45:00,2011-12-02 16:32:00,1964,5030,2,1596.27,0.018766756032171372,0.004807692307692308,0.011380314656265988,0.39734969967631895,957.762,Normal,0
13869.0,3104.95,4,2010-12-17 15:14:00,2011-08-08 13:53:00,1721,5146,4,776.2375,0.3297587131367301,0.014423076923076924,0.011067719044531651,0.27574375353559055,931.4849999999999,Normal,2
13870.0,2770.94,8,2011-02-25 09:09:00,2011-12-07 13:23:00,1325,5025,8,346.3675,0.005361930294906614,0.03365384615384616,0.00987568730260465,0.4109140879189726,831.282,Normal,0
13871.0,6403.25,13,2011-02-04 09:30:00,2011-11-17 10:49:00,2806,5045,13,492.5576923076923,0.058981233243967424,0.057692307692307696,0.022838858514600897,0.40056685656448565,1920.975,Normal,0
13873.0,389.6,3,2011-02-03 09:37:00,2011-08-12 10:08:00,140,5142,3,129.86666666666667,0.3190348525469169,0.009615384615384616,0.0013770409497396291,0.27568378665077053,116.88,Normal,2
13874.0,540.45,1,2010-12-16 18:20:00,2010-12-16 18:20:00,180,5381,1,540.45,0.959785522788204,0.0,0.0019154020415323545,0.01666041149717813,162.13500000000002,Normal,3
13875.0,1786.79,5,2011-02-11 15:39:00,2011-10-17 09:36:00,1316,5076,5,357.358,0.1420911528150146,0.019230769230769232,0.006363403123036797,0.350841790580136,536.0369999999999,Normal,2
13876.0,122.7,1,2011-10-07 10:22:00,2011-10-07 10:22:00,36,5086,1,122.7,0.16890080428954413,0.0,0.0004245147621395073,0.33256703271282423,36.81,Normal,2
13877.0,117.24,1,2011-09-14 15:49:00,2011-09-14 15:49:00,108,5109,1,117.24,0.23056300268096486,0.0,0.0004050288386314643,0.3078963075792035,35.172,Normal,2
13878.0,1281.53,1,2011-10-16 12:19:00,2011-10-16 12:19:00,475,5077,1,1281.53,0.14477211796246614,0.0,0.00456020573994636,0.34345921453699746,384.459,Normal,2
13880.0,3219.77,13,2010-12-07 14:00:00,2011-11-18 13:44:00,1842,5044,13,247.67461538461538,0.05630026809651589,0.057692307692307696,0.01147749445427405,0.3982308334053682,965.9309999999999,Normal,0
13881.0,17159.52,20,2011-02-01 10:14:00,2011-12-06 12:50:00,10118,5026,20,857.976,0.00804289544235992,0.09134615384615385,0.061226377644977674,0.44255460127039553,5147.856,Anomaly,0
13882.0,1191.13,5,2011-10-06 15:28:00,2011-12-07 11:16:00,953,5025,5,238.22600000000003,0.005361930294906614,0.019230769230769232,0.004237581658421254,0.4048957331487945,357.339,Normal,0
13883.0,2674.48,5,2011-03-31 17:17:00,2011-11-29 10:45:00,1436,5033,5,534.896,0.026809651474531293,0.019230769230769232,0.009531435987295892,0.39790480097560704,802.3439999999999,Normal,0
13884.0,787.6,5,2011-03-01 13:40:00,2011-12-02 16:30:00,300,5030,5,157.52,0.018766756032171372,0.019230769230769232,0.0027974434325603427,0.39910176138613035,236.28000000000003,Normal,0
13885.0,506.8,2,2011-05-23 08:52:00,2011-06-03 15:07:00,182,5212,2,253.4,0.5067024128686324,0.004807692307692308,0.0017953102235752764,0.19929993561192733,152.04,Normal,1
13886.0,243.56,1,2011-09-29 13:17:00,2011-09-29 13:17:00,126,5094,1,243.56,0.1903485254691688,0.0,0.0008558460286563702,0.3241173436209294,73.068,Normal,2
13887.0,349.55,1,2011-05-19 17:22:00,2011-05-19 17:22:00,147,5227,1,349.55,0.5469168900804302,0.0,0.0012341084888427207,0.18160347651448072,104.865,Normal,1
13888.0,605.63,2,2011-05-05 14:41:00,2011-08-12 10:13:00,258,5142,2,302.815,0.3190348525469169,0.004807692307692308,0.0021480197144726912,0.2744727725878827,181.689,Normal,2
13889.0,416.90000000000003,1,2011-09-08 09:13:00,2011-09-08 09:13:00,146,5115,1,416.90000000000003,0.2466487935656847,0.0,0.001474470567279844,0.3017828237439101,125.07000000000001,Normal,2
13890.0,1883.8100000000002,10,2010-12-16 09:31:00,2011-12-08 15:36:00,831,5024,10,188.38100000000003,0.002680965147453307,0.04326923076923077,0.006709652994602792,0.4139212790701688,565.143,Normal,0
13892.0,632.97,4,2011-04-07 12:04:00,2011-11-13 11:50:00,983,5049,4,158.2425,0.06970509383378065,0.014423076923076924,0.00224559208603128,0.3771185631692202,189.891,Normal,0
13893.0,821.1,1,2011-02-15 11:30:00,2011-02-15 11:30:00,190,5320,1,821.1,0.7962466487935664,0.0,0.0029169999229485184,0.08237644045945798,246.32999999999998,Normal,3
13894.0,564.62,3,2011-02-02 12:54:00,2011-11-16 09:44:00,354,5046,3,188.20666666666668,0.06166219839142073,0.009615384615384616,0.0020016611571348083,0.3788202343751875,169.386,Normal,0
13895.0,2593.07,4,2011-06-28 10:17:00,2011-11-11 16:57:00,1365,5051,4,648.2675,0.07506702412868727,0.014423076923076924,0.009240895871400328,0.3770723821868683,777.921,Normal,0
13897.0,311.16,1,2011-10-20 14:30:00,2011-10-20 14:30:00,200,5073,1,311.16,0.1340482573726547,0.0,0.0010971003197083307,0.34670982714685067,93.348,Normal,0
13898.0,155.93,1,2011-01-18 10:28:00,2011-01-18 10:28:00,133,5348,1,155.93,0.8713136729222519,0.0,0.0005431076629036589,0.051637463129970335,46.779,Normal,3
13899.0,388.52,2,2011-03-10 09:30:00,2011-11-23 13:40:00,156,5039,2,194.26,0.04289544235924936,0.004807692307692308,0.0013731865912435326,0.384696086725981,116.55599999999998,Normal,0
13900.0,740.95,3,2011-03-22 10:13:00,2011-06-09 19:26:00,430,5206,3,246.98333333333335,0.4906166219839143,0.009615384615384616,0.002630956558631734,0.20742725355863917,222.285,Normal,1
13901.0,2867.2,5,2011-01-25 09:01:00,2011-09-28 14:48:00,1739,5095,5,573.4399999999999,0.1930294906166221,0.019230769230769232,0.01021922484782154,0.33162320197692835,860.1600000000001,Normal,2
13904.0,332.64,2,2011-02-18 11:18:00,2011-11-02 13:41:00,332,5060,2,166.32,0.09919571045576525,0.004807692307692308,0.001173759227575137,0.3621161512782741,99.79199999999999,Normal,0
13908.0,2369.55,4,2011-03-08 12:04:00,2011-09-21 11:49:00,1478,5102,4,592.3875,0.21179624664879348,0.014423076923076924,0.008443186416726745,0.3221413803424237,710.865,Normal,2
13911.0,2580.91,9,2011-02-04 14:46:00,2011-10-13 15:43:00,2731,5080,9,286.7677777777778,0.15281501340482606,0.038461538461538464,0.009197498649814648,0.35317170577147555,774.2729999999999,Normal,2
13914.0,626.45,2,2011-11-03 16:28:00,2011-11-28 10:35:00,380,5034,2,313.225,0.0294906166219846,0.004807692307692308,0.002222323181036328,0.3903127579978247,187.935,Normal,0
13917.0,272.04,2,2011-06-01 12:46:00,2011-10-21 09:56:00,228,5072,2,136.02,0.13136729222520138,0.004807692307692308,0.0009574868897386163,0.34918263686914874,81.61200000000001,Normal,0
13918.0,1212.8400000000001,2,2011-03-31 18:05:00,2011-10-21 12:25:00,1140,5072,2,606.4200000000001,0.13136729222520138,0.004807692307692308,0.00431506140189371,0.35018990922279525,363.85200000000003,Normal,0
13919.0,384.81,2,2011-08-10 10:15:00,2011-10-11 14:24:00,474,5082,2,192.405,0.15817694369973267,0.004807692307692308,0.0013599461560393497,0.3385795140592264,115.443,Normal,2
13922.0,172.25,1,2010-12-23 10:38:00,2010-12-23 10:38:00,93,5374,1,172.25,0.9410187667560326,0.0,0.0006013513024002268,0.02377289868830704,51.675,Normal,3
13923.0,351.13,1,2011-10-17 12:33:00,2011-10-17 12:33:00,185,5076,1,351.13,0.1420911528150146,0.0,0.0012397472725684912,0.34353546305576477,105.339,Normal,2
13924.0,1838.8500000000001,6,2011-09-28 15:07:00,2011-12-08 09:39:00,1575,5024,6,306.475,0.002680965147453307,0.02403846153846154,0.006549197477950482,0.4081039116459423,551.655,Normal,0
13925.0,678.25,4,2011-07-28 12:09:00,2011-09-08 12:47:00,331,5115,4,169.5625,0.2466487935656847,0.014423076923076924,0.0024071896348305814,0.3063895625410984,203.475,Normal,2
13926.0,223.85000000000002,1,2011-11-16 13:16:00,2011-11-16 13:16:00,104,5046,1,223.85000000000002,0.06166219839142073,0.0,0.0007855039861026108,0.3755707718392625,67.155,Normal,0
13927.0,348.99,1,2011-09-26 12:00:00,2011-09-26 12:00:00,214,5097,1,348.99,0.19839142091152873,0.0,0.0012321099325854855,0.3210130646151642,104.697,Normal,2
13928.0,464.57,4,2011-07-29 15:59:00,2011-11-29 10:33:00,129,5033,4,116.1425,0.026809651474531293,0.014423076923076924,0.0016445976686769882,0.3940964417877137,139.37099999999998,Normal,0
13929.0,842.65,2,2011-01-17 15:11:00,2011-06-23 15:26:00,143,5192,2,421.325,0.45308310991957157,0.004807692307692308,0.002993908650347479,0.22110723631958332,252.795,Normal,1
13930.0,337.34,2,2011-07-26 11:00:00,2011-10-13 09:45:00,274,5080,2,168.67,0.15281501340482606,0.004807692307692308,0.0011905328247340749,0.34067346217779754,101.20199999999998,Normal,2
13931.0,1237.53,2,2011-03-04 08:43:00,2011-09-05 10:12:00,725,5118,2,618.765,0.25469168900804284,0.004807692307692308,0.004403176319735025,0.30088658498501103,371.25899999999996,Normal,2
13932.0,307.4,1,2011-02-18 12:02:00,2011-02-18 12:02:00,72,5317,1,307.4,0.7882037533512065,0.0,0.0010836814419811801,0.08504360309211176,92.21999999999998,Normal,3
13933.0,608.7900000000001,2,2011-07-14 13:35:00,2011-08-22 14:03:00,205,5132,2,304.39500000000004,0.2922252010723856,0.004807692307692308,0.0021592972819242328,0.2852000164479307,182.63700000000003,Normal,2
13934.0,922.1,1,2011-03-21 08:39:00,2011-03-21 08:39:00,390,5286,1,922.1,0.7050938337801611,0.0,0.0032774538193427196,0.11894570263373838,276.63,Normal,3
13936.0,376.58,1,2011-06-13 08:47:00,2011-06-13 08:47:00,330,5202,1,376.58,0.47989276139410286,0.0,0.0013305745167589112,0.20844206779738655,112.97399999999999,Normal,1
13937.0,158.85,1,2011-06-23 16:35:00,2011-06-23 16:35:00,123,5192,1,158.85,0.45308310991957157,0.0,0.0005535287062449565,0.21893281464404488,47.654999999999994,Normal,1
13938.0,71.66,1,2011-11-04 14:37:00,2011-11-04 14:37:00,70,5058,1,71.66,0.09383378016085864,0.0,0.00024236063469435846,0.3625391961260649,21.497999999999998,Normal,0
13939.0,568.55,3,2011-02-01 11:30:00,2011-11-16 13:33:00,847,5046,3,189.51666666666665,0.06166219839142073,0.009615384615384616,0.002015686739440048,0.3788244420498791,170.56499999999997,Normal,0
13940.0,839.14,4,2011-07-18 16:05:00,2011-11-22 15:15:00,516,5040,4,209.785,0.045576407506702665,0.014423076923076924,0.0029813819852351655,0.3869907746698126,251.742,Normal,0
13941.0,5112.96,5,2010-12-02 10:17:00,2011-11-18 09:43:00,2364,5044,5,1022.592,0.05630026809651589,0.019230769230769232,0.018234006455408087,0.3887193254672468,1533.888,Normal,0
13946.0,561.5699999999999,3,2011-03-17 10:02:00,2011-09-21 13:33:00,443,5102,3,187.18999999999997,0.21179624664879348,0.009615384615384616,0.001990776163233795,0.3187633495740681,168.47099999999998,Normal,2
13947.0,90.6,1,2011-10-05 14:42:00,2011-10-05 14:42:00,44,5088,1,90.6,0.17426273458445074,0.0,0.00030995466239441957,0.33038789256493806,27.179999999999996,Normal,2
13948.0,102.0,1,2010-12-14 10:18:00,2010-12-14 10:18:00,40,5383,1,102.0,0.9651474530831106,0.0,0.0003506395576309928,0.014046210634045075,30.599999999999998,Normal,3
13949.0,2427.32,6,2011-09-06 11:55:00,2011-12-07 09:35:00,2474,5025,6,404.55333333333334,0.005361930294906614,0.02403846153846154,0.00864935890776331,0.4076615740159048,728.196,Normal,0
13950.0,745.06,4,2011-04-07 11:29:00,2011-11-28 14:44:00,323,5034,4,186.265,0.0294906166219846,0.014423076923076924,0.0026456245340196563,0.39332436378833513,223.51799999999997,Normal,0
13951.0,674.45,3,2011-02-18 15:21:00,2011-06-16 16:43:00,459,5199,3,224.8166666666667,0.47184986595174294,0.009615384615384616,0.002393628003085057,0.21486275740484373,202.335,Normal,1
13952.0,3251.071,2,2011-04-15 09:27:00,2011-05-06 09:00:00,1431,5240,2,1625.5355,0.5817694369973196,0.004807692307692308,0.011589203042502117,0.17221129380613048,975.3213,Normal,1
13953.0,3515.68,7,2010-12-22 10:29:00,2011-12-02 16:04:00,2724,5030,7,502.23999999999995,0.018766756032171372,0.02884615384615385,0.012533552993699872,0.4049072096390876,1054.704,Normal,0
13954.0,439.92,2,2011-09-30 10:52:00,2011-12-08 12:50:00,150,5024,2,219.96,0.002680965147453307,0.004807692307692308,0.001556625504854047,0.4008369092847826,131.976,Normal,0
13955.0,322.96,2,2011-02-07 12:24:00,2011-07-08 17:19:00,154,5177,2,161.48,0.4128686327077755,0.004807692307692308,0.0011392127551286431,0.23663661843573608,96.88799999999999,Normal,1
13956.0,1026.42,5,2011-03-13 12:51:00,2011-12-04 13:20:00,491,5028,5,205.28400000000002,0.013404825737266535,0.019230769230769232,0.003649756299261958,0.40150222736410274,307.926,Normal,0
13959.0,598.2,3,2010-12-12 13:56:00,2011-09-21 15:06:00,357,5102,3,199.4,0.21179624664879348,0.009615384615384616,0.002121503155559732,0.3188025676717659,179.46,Normal,2
13960.0,230.22,2,2011-09-29 12:39:00,2011-11-18 15:27:00,142,5044,2,115.11,0.05630026809651589,0.004807692307692308,0.0008082375635286609,0.3791646717227599,69.066,Normal,0
13962.0,169.55,2,2011-04-08 11:21:00,2011-11-18 08:47:00,87,5044,2,84.775,0.05630026809651589,0.004807692307692308,0.0005917154061599858,0.37909971507554935,50.865,Normal,0
13963.0,664.54,4,2010-12-07 09:21:00,2011-02-04 14:43:00,460,5331,4,166.135,0.8257372654155493,0.014423076923076924,0.0023582606950329128,0.07473949511921325,199.362,Normal,3
13967.0,80.7,1,2011-07-17 12:02:00,2011-07-17 12:02:00,42,5168,1,80.7,0.38873994638069753,0.0,0.00027462304284686916,0.24458640836057505,24.21,Normal,1
13969.0,9053.94,18,2010-12-09 19:32:00,2011-12-02 15:11:00,4542,5030,18,502.99666666666667,0.018766756032171372,0.08173076923076923,0.032298774738691444,0.4267021607779697,2716.1820000000002,Anomaly,0
13971.0,2758.26,8,2011-02-27 12:27:00,2011-11-21 12:06:00,1844,5041,8,344.7825,0.04825737265415597,0.03365384615384616,0.00983043427878011,0.3937423350681255,827.4780000000001,Normal,0
13972.0,190.25,2,2011-05-22 11:34:00,2011-09-30 11:54:00,187,5093,2,95.125,0.1876675603217155,0.004807692307692308,0.0006655906106685002,0.3265749607468221,57.074999999999996,Normal,2
13973.0,264.7,1,2011-02-25 15:21:00,2011-02-25 15:21:00,109,5310,1,264.7,0.7694369973190351,0.0,0.000931291527366998,0.09250458853059605,79.41,Normal,3
13974.0,413.59000000000003,1,2011-10-21 14:41:00,2011-10-21 14:41:00,249,5072,1,413.59000000000003,0.13136729222520138,0.0,0.0014626576722594003,0.3478918804115973,124.077,Normal,0
13975.0,2526.28,6,2011-03-08 12:19:00,2011-11-08 13:19:00,1732,5054,6,421.0466666666667,0.08310991957104541,0.02403846153846154,0.00900253234922044,0.37666833033788644,757.884,Normal,0
13976.0,357.98,1,2011-05-17 09:13:00,2011-05-17 09:13:00,154,5229,1,357.98,0.552278820375335,0.0,0.0012641938982150287,0.1794677300193305,107.394,Normal,1
13978.0,196.79000000000002,2,2011-10-25 15:04:00,2011-11-25 11:36:00,315,5037,2,98.39500000000001,0.037533512064342744,0.004807692307692308,0.0006889308926726397,0.3866355821343724,59.037000000000006,Normal,0
13979.0,869.87,1,2011-09-27 13:32:00,2011-09-27 13:32:00,639,5096,1,869.87,0.19571045576407542,0.0,0.003091052759850946,0.32264313352232515,260.961,Normal,2
13980.0,200.14,1,2011-10-10 13:34:00,2011-10-10 13:34:00,172,5083,1,200.14,0.16085790884718598,0.0,0.0007008865417114571,0.3358671024236391,60.041999999999994,Normal,2
